=== COLD CERT START 20260211T203909Z ===
pwd: /Users/dcharb/Documents/Kimi_Agent_UFRF, Fel Polynomials, Moonshine
✔ [6137/6151] Built Mathlib.Data.QPF.Multivariate.Constructions.Comp (3.1s)
✔ [6138/6152] Built Mathlib.Data.QPF.Multivariate.Constructions.Quot (2.8s)
✔ [6139/6152] Built Mathlib.Data.QPF.Multivariate.Constructions.Prj (2.8s)
✔ [6140/6152] Built Mathlib.Data.QPF.Multivariate.Constructions.Sigma (3.2s)
✔ [6141/6152] Built Mathlib.Data.Real.Irrational (4.3s)
✔ [6142/6154] Built Mathlib.Data.Ordmap.Ordset (4.8s)
✔ [6143/6158] Built Mathlib.Data.Real.Pi.Bounds (4.3s)
✔ [6144/6158] Built Mathlib.Data.Real.Embedding (6.6s)
✔ [6145/6163] Built Mathlib.Data.QPF.Multivariate.Constructions.Const (2.6s)
✔ [6146/6164] Built Mathlib.Data.Rel.Separated (2.3s)
✔ [6147/6165] Built Mathlib.Data.Real.Sign (2.8s)
✔ [6148/6165] Built Mathlib.Data.QPF.Multivariate.Constructions.Fix (3.3s)
✔ [6149/6166] Built Mathlib.Data.Seq.Seq (3.3s)
✔ [6150/6167] Built Mathlib.Data.Set.Enumerate (3.2s)
✔ [6151/6167] Built Mathlib.Data.Real.Pi.Leibniz (4.9s)
✔ [6152/6170] Built Mathlib.Data.Real.Pi.Irrational (5.1s)
✔ [6153/6171] Built Mathlib.Data.QPF.Multivariate.Constructions.Cofix (4.8s)
✔ [6154/6172] Built Mathlib.Data.WSeq.Basic (4.5s)
✔ [6155/6173] Built Mathlib.Data.Real.Pi.Wallis (5.0s)
✔ [6156/6173] Built Mathlib.Data.Rel.Cover (2.3s)
✔ [6157/6173] Built Mathlib.Data.Set.Finite.List (2.7s)
✔ [6158/6174] Built Mathlib.Data.Set.Finite.Monad (2.3s)
✔ [6159/6175] Built Mathlib.Data.Set.Opposite (2.0s)
✔ [6160/6176] Built Mathlib.Data.Set.Pairwise.Chain (2.3s)
✔ [6161/6177] Built Mathlib.Data.String.Lemmas (1.9s)
✔ [6162/6179] Built Mathlib.Data.Sigma.Order (2.9s)
✔ [6163/6179] Built Mathlib.Data.Sign (2.8s)
✔ [6164/6179] Built Mathlib.Data.Setoid.Partition.Card (3.3s)
✔ [6165/6179] Built Mathlib.Data.Tree.Get (923ms)
✔ [6166/6182] Built Mathlib.Data.String.Basic (3.7s)
✔ [6167/6183] Built Mathlib.Data.Tree.RBMap (1.4s)
✔ [6168/6184] Built Mathlib.Data.WSeq.Defs (3.8s)
✔ [6169/6185] Built Mathlib.Data.Sym.Sym2.Finsupp (3.2s)
✔ [6170/6187] Built Mathlib.Data.Sum.Lattice (4.0s)
✔ [6171/6187] Built Mathlib.Data.Tree.Traversable (2.3s)
✔ [6172/6188] Built Mathlib.Data.WSeq.Relation (5.0s)
✔ [6173/6188] Built Mathlib.Data.Vector.Snoc (2.4s)
✔ [6174/6188] Built Mathlib.Data.Sigma.Interval (3.6s)
✔ [6175/6188] Built Mathlib.Data.Vector.Mem (2.6s)
✔ [6176/6188] Built Mathlib.Data.Vector.Zip (2.6s)
✔ [6177/6191] Built Mathlib.Data.UInt (3.0s)
✔ [6178/6193] Built Mathlib.Deprecated.Aliases (1.0s)
✔ [6179/6195] Built Mathlib.Data.Sum.Interval (7.3s)
✔ [6180/6195] Built Mathlib.Data.W.Constructions (2.8s)
✔ [6181/6198] Built Mathlib.Lean.Thunk (1.2s)
✔ [6182/6198] Built Mathlib.Data.Vector3 (3.4s)
✔ [6183/6198] Built Mathlib.Data.ZMod.Factorial (3.0s)
✔ [6184/6201] Built Mathlib.Data.ZMod.Coprime (3.2s)
✔ [6185/6202] Built Mathlib.Data.WSeq.Productive (2.9s)
✔ [6186/6204] Built Mathlib.Data.Seq.Parallel (3.8s)
✔ [6187/6207] Built Mathlib.Data.Vector.MapLemmas (3.8s)
✔ [6188/6207] Built Mathlib.Deprecated.Order (3.1s)
✔ [6189/6208] Built Mathlib.Order.SemiconjSup (3.0s)
✔ [6190/6212] Built Mathlib.Deprecated.Estimator (3.4s)
✔ [6191/6212] Built Mathlib.Dynamics.BirkhoffSum.QuasiMeasurePreserving (3.0s)
✔ [6192/6213] Built Mathlib.Data.Seq.WSeq (2.0s)
✔ [6193/6214] Built Mathlib.Dynamics.Ergodic.Ergodic (4.1s)
✔ [6194/6216] Built Mathlib.MeasureTheory.Group.AEStabilizer (4.6s)
✔ [6195/6216] Built Mathlib.Dynamics.FixedPoints.Prufer (2.7s)
✔ [6196/6216] Built Mathlib.MeasureTheory.Measure.ContinuousPreimage (4.5s)
✔ [6197/6217] Built Mathlib.Dynamics.Ergodic.Conservative (3.0s)
✔ [6198/6221] Built Mathlib.Topology.Instances.AddCircle.DenseSubgroup (4.5s)
✔ [6199/6221] Built Mathlib.Deprecated.MLList.BestFirst (3.4s)
✔ [6200/6224] Built Mathlib.Topology.Order.CountableSeparating (4.1s)
✔ [6201/6224] Built Mathlib.Dynamics.Ergodic.Function (4.2s)
✔ [6202/6224] Built Mathlib.Dynamics.Flow (4.6s)
✔ [6203/6226] Built Mathlib.Dynamics.Circle.RotationNumber.TranslationNumber (6.6s)
✔ [6204/6226] Built Mathlib.Dynamics.Ergodic.Action.Basic (4.7s)
✔ [6205/6226] Built Mathlib.Dynamics.TopologicalEntropy.DynamicalEntourage (3.4s)
✔ [6206/6232] Built Mathlib.MeasureTheory.Measure.Decomposition.RadonNikodym (6.8s)
✔ [6207/6232] Built Mathlib.Dynamics.Transitive (3.7s)
✔ [6208/6234] Built Mathlib.MeasureTheory.Group.AddCircle (6.5s)
✔ [6209/6234] Built Mathlib.Topology.Algebra.Group.TopologicalAbelianization (3.3s)
✔ [6210/6249] Built Mathlib.Dynamics.OmegaLimit (3.5s)
✔ [6211/6249] Built Mathlib.RingTheory.Algebraic.Cardinality (3.7s)
✔ [6212/6251] Built Mathlib.Dynamics.Ergodic.Action.Regular (4.3s)
✔ [6213/6251] Built Mathlib.FieldTheory.AbelRuffini (7.3s)
✔ [6214/6251] Built Mathlib.Dynamics.TopologicalEntropy.CoverEntropy (5.2s)
✔ [6215/6251] Built Mathlib.FieldTheory.AbsoluteGaloisGroup (4.4s)
✔ [6216/6251] Built Mathlib.Dynamics.Ergodic.RadonNikodym (5.3s)
✔ [6217/6253] Built Mathlib.ModelTheory.Basic (5.6s)
✔ [6218/6253] Built Mathlib.FieldTheory.AlgebraicClosure (7.5s)
✔ [6219/6255] Built Mathlib.RingTheory.MvPolynomial.FreeCommRing (4.5s)
✔ [6220/6258] Built Mathlib.Dynamics.Ergodic.AddCircle (6.3s)
✔ [6221/6259] Built Mathlib.LinearAlgebra.FreeAlgebra (3.4s)
✔ [6222/6261] Built Mathlib.FieldTheory.IsAlgClosed.Classification (5.1s)
✔ [6223/6261] Built Mathlib.RingTheory.Nullstellensatz (5.0s)
✔ [6224/6261] Built Mathlib.Dynamics.TopologicalEntropy.Semiconj (4.5s)
✔ [6225/6262] Built Mathlib.Dynamics.TopologicalEntropy.NetEntropy (4.7s)
✔ [6226/6262] Built Mathlib.GroupTheory.OreLocalization.Cardinality (3.7s)
✔ [6227/6267] Built Mathlib.ModelTheory.LanguageMap (4.5s)
✔ [6228/6267] Built Mathlib.Dynamics.Ergodic.Extreme (5.0s)
✔ [6229/6267] Built Mathlib.SetTheory.Cardinal.Divisibility (3.8s)
✔ [6230/6268] Built Mathlib.Dynamics.Ergodic.Action.OfMinimal (7.7s)
✔ [6231/6268] Built Mathlib.FieldTheory.Finite.Extension (4.4s)
✔ [6232/6268] Built Mathlib.RingTheory.Invariant.Defs (2.9s)
✔ [6233/6271] Built Mathlib.RingTheory.OreLocalization.Cardinality (3.0s)
✔ [6234/6273] Built Mathlib.GroupTheory.MonoidLocalization.Cardinality (2.0s)
✔ [6235/6273] Built Mathlib.FieldTheory.Finite.Polynomial (4.8s)
✔ [6236/6276] Built Mathlib.Dynamics.TopologicalEntropy.Subset (4.6s)
✔ [6237/6277] Built Mathlib.FieldTheory.Differential.Basic (7.2s)
✔ [6238/6278] Built Mathlib.Topology.Separation.Connected (2.8s)
✔ [6239/6278] Built Mathlib.RingTheory.Localization.Cardinality (2.9s)
✔ [6240/6278] Built Mathlib.Dynamics.Ergodic.AddCircleAdd (4.9s)
✔ [6241/6278] Built Mathlib.RingTheory.Discriminant (6.5s)
✔ [6242/6278] Built Mathlib.ModelTheory.Syntax (8.0s)
✔ [6243/6278] Built Mathlib.FieldTheory.PerfectClosure (7.6s)
✔ [6244/6279] Built Mathlib.FieldTheory.Laurent (4.2s)
✔ [6245/6282] Built Mathlib.FieldTheory.Cardinality (3.7s)
✔ [6246/6282] Built Mathlib.FieldTheory.JacobsonNoether (7.5s)
✔ [6247/6282] Built Mathlib.FieldTheory.Galois.NormalBasis (9.7s)
✔ [6248/6282] Built Mathlib.FieldTheory.Differential.Liouville (8.1s)
✔ [6249/6288] Built Mathlib.RingTheory.Localization.NormTrace (5.1s)
✔ [6250/6288] Built Mathlib.RingTheory.Algebraic.LinearIndependent (4.3s)
✔ [6251/6288] Built Mathlib.ModelTheory.Encoding (5.1s)
✔ [6252/6291] Built Mathlib.GroupTheory.CosetCover (14s)
✔ [6253/6291] Built Mathlib.RingTheory.MvPolynomial (4.6s)
✔ [6254/6292] Built Mathlib.FieldTheory.KummerExtension (12s)
✔ [6255/6292] Built Mathlib.ModelTheory.Semantics (7.2s)
✔ [6256/6293] Built Mathlib.FieldTheory.IsPerfectClosure (8.1s)
✔ [6257/6294] Built Mathlib.Topology.Algebra.Category.ProfiniteGrp.Basic (13s)
✔ [6258/6294] Built Mathlib.FieldTheory.MvRatFunc.Rank (4.8s)
✔ [6259/6294] Built Mathlib.LinearAlgebra.TensorProduct.Submodule (6.8s)
✔ [6260/6294] Built Mathlib.FieldTheory.Minpoly.IsConjRoot (5.1s)
✔ [6261/6294] Built Mathlib.FieldTheory.PrimeField (4.1s)
✔ [6262/6295] Built Mathlib.RingTheory.TensorProduct.Nontrivial (7.4s)
✔ [6263/6295] Built Mathlib.ModelTheory.Algebra.Ring.Basic (4.1s)
✔ [6264/6295] Built Mathlib.FieldTheory.Isaacs (5.9s)
✔ [6265/6295] Built Mathlib.ModelTheory.Quotients (2.3s)
✔ [6266/6295] Built Mathlib.ModelTheory.Definability (3.5s)
✔ [6267/6295] Built Mathlib.FieldTheory.NormalizedTrace (9.4s)
✔ [6268/6296] Built Mathlib.ModelTheory.Substructures (6.2s)
✔ [6269/6297] Built Mathlib.FieldTheory.PurelyInseparable.Exponent (5.5s)
✔ [6270/6297] Built Mathlib.RingTheory.AlgebraicIndependent.RankAndCardinality (7.5s)
✔ [6271/6297] Built Mathlib.FieldTheory.Minpoly.ConjRootClass (5.7s)
✔ [6272/6297] Built Mathlib.ModelTheory.Algebra.Ring.FreeCommRing (4.4s)
✔ [6273/6298] Built Mathlib.ModelTheory.Algebra.Field.Basic (5.3s)
✔ [6274/6298] Built Mathlib.FieldTheory.PurelyInseparable.PerfectClosure (10s)
✔ [6275/6298] Built Mathlib.LinearAlgebra.LinearDisjoint (8.3s)
✔ [6276/6298] Built Mathlib.ModelTheory.Ultraproducts (4.0s)
✔ [6277/6300] Built Mathlib.FieldTheory.CardinalEmb (39s)
✔ [6278/6304] Built Mathlib.FieldTheory.RatFunc.Degree (4.2s)
✔ [6279/6305] Built Mathlib.ModelTheory.Algebra.Ring.Definability (4.5s)
✔ [6280/6314] Built Mathlib.Geometry.Convex.Cone.TensorProduct (4.9s)
✔ [6281/6314] Built Mathlib.ModelTheory.Algebra.Field.CharP (4.7s)
✔ [6282/6317] Built Mathlib.ModelTheory.ElementaryMaps (10s)
✔ [6283/6318] Built Mathlib.Geometry.Euclidean.PerpBisector (6.0s)
✔ [6284/6319] Built Mathlib.FieldTheory.Galois.Profinite (22s)
✔ [6285/6319] Built Mathlib.Geometry.Euclidean.Angle.Unoriented.Affine (7.1s)
✔ [6286/6319] Built Mathlib.LinearAlgebra.AffineSpace.Simplex.Centroid (5.2s)
✔ [6287/6322] Built Mathlib.FieldTheory.Relrank (12s)
✔ [6288/6322] Built Mathlib.ModelTheory.ElementarySubstructures (4.5s)
✔ [6289/6324] Built Mathlib.LinearAlgebra.TensorProduct.Subalgebra (23s)
✔ [6290/6325] Built Mathlib.Topology.MetricSpace.Congruence (2.9s)
✔ [6291/6326] Built Mathlib.Geometry.Euclidean.Angle.Unoriented.Conformal (3.9s)
✔ [6292/6327] Built Mathlib.Geometry.Euclidean.Angle.Unoriented.CrossProduct (4.3s)
✔ [6293/6329] Built Mathlib.Geometry.Euclidean.Basic (5.6s)
✔ [6294/6329] Built Mathlib.Geometry.Euclidean.Angle.Unoriented.RightAngle (5.0s)
✔ [6295/6333] Built Mathlib.ModelTheory.Skolem (4.3s)
✔ [6296/6333] Built Mathlib.ModelTheory.Bundled (4.0s)
✔ [6297/6334] Built Mathlib.Geometry.Euclidean.Projection (17s)
✔ [6298/6334] Built Mathlib.Geometry.Euclidean.Inversion.ImageHyperplane (4.5s)
✔ [6299/6334] Built Mathlib.Geometry.Euclidean.Angle.Oriented.Basic (17s)
✔ [6300/6334] Built Mathlib.Geometry.Group.Growth.LinearLowerBound (3.3s)
✔ [6301/6334] Built Mathlib.Geometry.Group.Growth.QuotientInter (3.7s)
✔ [6302/6334] Built Mathlib.Geometry.Euclidean.Inversion.Calculus (7.3s)
✔ [6303/6337] Built Mathlib.Geometry.Euclidean.Sphere.Basic (5.3s)
✔ [6304/6337] Built Mathlib.Geometry.Euclidean.Simplex (6.4s)
✔ [6305/6337] Built Mathlib.RingTheory.IntegralClosure.IntegralRestrict (41s)
✔ [6306/6337] Built Mathlib.ModelTheory.Satisfiability (4.3s)
✔ [6307/6337] Built Mathlib.Geometry.Euclidean.Angle.Unoriented.Projection (4.7s)
✔ [6308/6340] Built Mathlib.RingTheory.Derivation.Lie (4.5s)
✔ [6309/6342] Built Mathlib.Geometry.Euclidean.Altitude (6.8s)
✔ [6310/6342] Built Mathlib.Geometry.Euclidean.Sphere.SecondInter (4.7s)
✔ [6311/6342] Built Mathlib.ModelTheory.Algebra.Field.IsAlgClosed (5.5s)
✔ [6312/6342] Built Mathlib.Geometry.Euclidean.Sphere.OrthRadius (8.5s)
✔ [6313/6342] Built Mathlib.Geometry.Euclidean.SignedDist (13s)
✔ [6314/6345] Built Mathlib.Geometry.Manifold.Complex (5.5s)
✔ [6315/6346] Built Mathlib.Geometry.Manifold.IsManifold.InteriorBoundary (6.2s)
✔ [6316/6348] Built Mathlib.Geometry.Euclidean.Angle.Oriented.Rotation (13s)
✔ [6317/6348] Built Mathlib.Geometry.Manifold.Algebra.SmoothFunctions (13s)
✔ [6318/6348] Built Mathlib.Geometry.Manifold.ConformalGroupoid (4.6s)
✔ [6319/6349] Built Mathlib.RingTheory.LinearDisjoint (22s)
✔ [6320/6349] Built Mathlib.Geometry.Euclidean.Circumcenter (14s)
✔ [6321/6353] Built Mathlib.RingTheory.Invariant.Basic (11s)
✔ [6322/6353] Built Mathlib.FieldTheory.AxGrothendieck (5.6s)
✔ [6323/6356] Built Mathlib.Geometry.Euclidean.Sphere.Tangent (6.9s)
✔ [6324/6356] Built Mathlib.Geometry.Manifold.VectorBundle.Tangent (10s)
✔ [6325/6360] Built Mathlib.FieldTheory.Galois.IsGaloisGroup (7.5s)
✔ [6326/6362] Built Mathlib.Geometry.Manifold.Instances.Real (10s)
✔ [6327/6363] Built Mathlib.Geometry.Euclidean.MongePoint (9.9s)
✔ [6328/6363] Built Mathlib.Geometry.Euclidean.Angle.Oriented.Affine (13s)
✔ [6329/6365] Built Mathlib.Geometry.Euclidean.Sphere.Power (5.6s)
✔ [6330/6365] Built Mathlib.Geometry.Manifold.Instances.UnitsOfNormedAlgebra (5.4s)
✔ [6331/6365] Built Mathlib.Geometry.Manifold.DerivationBundle (15s)
✔ [6332/6365] Built Mathlib.Geometry.Manifold.Instances.Icc (9.4s)
✔ [6333/6366] Built Mathlib.Geometry.Manifold.Bordism (7.9s)
✔ [6334/6366] Built Mathlib.Geometry.Euclidean.Incenter (17s)
✔ [6335/6366] Built Mathlib.Geometry.Euclidean.Triangle (8.3s)
✔ [6336/6366] Built Mathlib.Geometry.Euclidean.Angle.Oriented.Projection (6.7s)
✔ [6337/6366] Built Mathlib.Geometry.Manifold.MFDeriv.SpecificFunctions (28s)
✔ [6338/6368] Built Mathlib.Geometry.Euclidean.Angle.Oriented.RightAngle (11s)
✔ [6339/6368] Built Mathlib.Geometry.Euclidean.Sphere.Ptolemy (4.6s)
✔ [6340/6370] Built Mathlib.FieldTheory.LinearDisjoint (26s)
✔ [6341/6370] Built Mathlib.Geometry.Euclidean.Congruence (4.8s)
✔ [6342/6373] Built Mathlib.Geometry.Manifold.Notation (7.3s)
✔ [6343/6373] Built Mathlib.Geometry.Manifold.Instances.Sphere (19s)
✔ [6344/6375] Built Mathlib.Topology.VectorBundle.Hom (30s)
✔ [6345/6376] Built Mathlib.MeasureTheory.Constructions.UnitInterval (4.7s)
✔ [6346/6377] Built Mathlib.Geometry.Manifold.Sheaf.Basic (4.1s)
✔ [6347/6378] Built Mathlib.Geometry.Euclidean.Angle.Bisector (13s)
✔ [6348/6378] Built Mathlib.Geometry.Manifold.MFDeriv.Atlas (7.3s)
✔ [6349/6379] Built Mathlib.MeasureTheory.Integral.IntervalIntegral.ContDiff (5.4s)
✔ [6350/6381] Built Mathlib.Geometry.Euclidean.Angle.Sphere (7.4s)
✔ [6351/6382] Built Mathlib.FieldTheory.PurelyInseparable.Tower (8.1s)
✔ [6352/6382] Built Mathlib.GroupTheory.Abelianization.Finite (3.1s)
✔ [6353/6384] Built Mathlib.Geometry.Manifold.SmoothApprox (5.1s)
✔ [6354/6385] Built Mathlib.Geometry.Manifold.MFDeriv.UniqueDifferential (5.2s)
✔ [6355/6388] Built Mathlib.Geometry.Manifold.VectorBundle.Pullback (5.0s)
✔ [6356/6389] Built Mathlib.GroupTheory.ClassEquation (4.1s)
✔ [6357/6390] Built Mathlib.Geometry.Manifold.Riemannian.PathELength (7.9s)
✔ [6358/6392] Built Mathlib.GroupTheory.Commensurable (3.9s)
✔ [6359/6392] Built Mathlib.GroupTheory.Rank (3.5s)
✔ [6360/6392] Built Mathlib.GroupTheory.Congruence.BigOperators (2.3s)
✔ [6361/6395] Built Mathlib.GroupTheory.GroupAction.CardCommute (3.4s)
✔ [6362/6395] Built Mathlib.GroupTheory.SpecificGroups.KleinFour (3.0s)
✔ [6363/6397] Built Mathlib.GroupTheory.FreeGroup.IsFreeGroup (2.7s)
✔ [6364/6398] Built Mathlib.GroupTheory.Commutator.Finite (2.7s)
✔ [6365/6399] Built Mathlib.Geometry.Manifold.Sheaf.Smooth (13s)
✔ [6366/6400] Built Mathlib.GroupTheory.PresentedGroup (3.4s)
✔ [6367/6400] Built Mathlib.GroupTheory.SpecificGroups.Dihedral (4.7s)
✔ [6368/6401] Built Mathlib.GroupTheory.Coprod.Basic (9.9s)
✔ [6369/6401] Built Mathlib.Geometry.Manifold.Algebra.LeftInvariantDerivation (31s)
✔ [6370/6401] Built Mathlib.Geometry.Manifold.Diffeomorph (13s)
✔ [6371/6401] Built Mathlib.Geometry.Manifold.Sheaf.LocallyRingedSpace (6.0s)
✔ [6372/6402] Built Mathlib.GroupTheory.CoprodI (8.5s)
✔ [6373/6402] Built Mathlib.Geometry.Manifold.MFDeriv.NormedSpace (27s)
✔ [6374/6402] Built Mathlib.GroupTheory.DoubleCoset (4.6s)
✔ [6375/6404] Built Mathlib.GroupTheory.DivisibleHull (7.4s)
✔ [6376/6405] Built Mathlib.GroupTheory.FiniteAbelian.Duality (4.6s)
✔ [6377/6405] Built Mathlib.GroupTheory.FixedPointFree (3.4s)
✔ [6378/6406] Built Mathlib.GroupTheory.CommutingProbability (4.9s)
✔ [6379/6408] Built Mathlib.Geometry.Manifold.MFDeriv.Tangent (4.0s)
✔ [6380/6408] Built Mathlib.GroupTheory.Coxeter.Matrix (15s)
✔ [6381/6408] Built Mathlib.Geometry.Manifold.PoincareConjecture (5.2s)
✔ [6382/6409] Built Mathlib.Order.Radical (3.5s)
✔ [6383/6409] Built Mathlib.GroupTheory.Nilpotent (6.3s)
✔ [6384/6410] Built Mathlib.GroupTheory.FreeGroup.GeneratorEquiv (3.3s)
✔ [6385/6410] Built Mathlib.Geometry.Manifold.WhitneyEmbedding (8.4s)
✔ [6386/6411] Built Mathlib.Geometry.Manifold.LocalDiffeomorph (8.4s)
✔ [6387/6412] Built Mathlib.GroupTheory.FreeGroup.NielsenSchreier (4.4s)
✔ [6388/6412] Built Mathlib.GroupTheory.FreeGroup.CyclicallyReduced (5.2s)
✔ [6389/6415] Built Mathlib.GroupTheory.FreeGroup.Orbit (3.1s)
✔ [6390/6415] Built Mathlib.GroupTheory.Coxeter.Basic (5.7s)
✔ [6391/6424] Built Mathlib.GroupTheory.Frattini (3.2s)
✔ [6392/6424] Built Mathlib.GroupTheory.GroupAction.DomAct.ActionHom (2.6s)
✔ [6393/6425] Built Mathlib.GroupTheory.GroupAction.Embedding (2.3s)
✔ [6394/6425] Built Mathlib.Geometry.Manifold.IntegralCurve.Basic (5.8s)
✔ [6395/6425] Built Mathlib.Topology.VectorBundle.Riemannian (35s)
✔ [6396/6427] Built Mathlib.GroupTheory.GroupAction.Transitive (2.7s)
✔ [6397/6428] Built Mathlib.GroupTheory.GroupAction.Support (2.4s)
✔ [6398/6429] Built Mathlib.GroupTheory.IndexNormal (3.3s)
✔ [6399/6429] Built Mathlib.SetTheory.Cardinal.Embedding (3.2s)
✔ [6400/6429] Built Mathlib.GroupTheory.Coxeter.Length (4.5s)
✔ [6401/6432] Built Mathlib.GroupTheory.GroupAction.Period (3.9s)
✔ [6402/6432] Built Mathlib.Geometry.Manifold.VectorBundle.MDifferentiable (14s)
✔ [6403/6433] Built Mathlib.GroupTheory.Goursat (9.4s)
✔ [6404/6433] Built Mathlib.GroupTheory.MonoidLocalization.DivPairs (2.5s)
✔ [6405/6433] Built Mathlib.GroupTheory.GroupAction.Blocks (9.3s)
✔ [6406/6433] Built Mathlib.Geometry.Manifold.IntegralCurve.Transform (6.0s)
✔ [6407/6434] Built Mathlib.GroupTheory.GroupAction.SubMulAction.OfStabilizer (7.4s)
✔ [6408/6434] Built Mathlib.GroupTheory.SpecificGroups.Alternating (4.7s)
✔ [6409/6434] Built Mathlib.GroupTheory.GroupExtension.Defs (6.1s)
✔ [6410/6436] Built Mathlib.GroupTheory.MonoidLocalization.GrothendieckGroup (4.0s)
✔ [6411/6438] Built Mathlib.GroupTheory.MonoidLocalization.Order (4.3s)
✔ [6412/6438] Built Mathlib.GroupTheory.Coxeter.Inversion (6.2s)
✔ [6413/6439] Built Mathlib.GroupTheory.NoncommCoprod (3.4s)
✔ [6414/6440] Built Mathlib.GroupTheory.Perm.ConjAct (3.3s)
✔ [6415/6443] Built Mathlib.GroupTheory.GroupAction.Primitive (4.0s)
✔ [6416/6443] Built Mathlib.GroupTheory.MonoidLocalization.Finite (2.9s)
✔ [6417/6443] Built Mathlib.GroupTheory.HNNExtension (10s)
✔ [6418/6443] Built Mathlib.GroupTheory.Perm.DomMulAct (3.3s)
✔ [6419/6443] Built Mathlib.GroupTheory.Perm.Cycle.Concrete (4.0s)
✔ [6420/6446] Built Mathlib.GroupTheory.GroupExtension.Basic (5.6s)
✔ [6421/6446] Built Mathlib.Geometry.Manifold.VectorBundle.LocalFrame (9.4s)
✔ [6422/6448] Built Mathlib.Geometry.Manifold.IntegralCurve.ExistUnique (6.6s)
✔ [6423/6452] Built Mathlib.GroupTheory.Perm.ClosureSwap (3.5s)
✔ [6424/6452] Built Mathlib.GroupTheory.Perm.Subgroup (2.0s)
✔ [6425/6452] Built Mathlib.GroupTheory.GroupAction.Iwasawa (3.1s)
✔ [6426/6453] Built Mathlib.GroupTheory.Perm.Cycle.PossibleTypes (3.4s)
✔ [6427/6453] Built Mathlib.GroupTheory.Subgroup.Saturated (2.7s)
✔ [6428/6458] Built Mathlib.GroupTheory.RegularWreathProduct (5.1s)
✔ [6429/6459] Built Mathlib.GroupTheory.SpecificGroups.Quaternion (4.5s)
✔ [6430/6460] Built Mathlib.InformationTheory.Hamming (4.4s)
✔ [6431/6461] Built Mathlib.GroupTheory.Transfer (6.0s)
✔ [6432/6461] Built Mathlib.Lean.CoreM (1.1s)
✔ [6433/6462] Built Mathlib.Lean.EnvExtension (832ms)
✔ [6434/6462] Built Mathlib.Lean.Exception (953ms)
✔ [6435/6463] Built Mathlib.Lean.Expr (759ms)
✔ [6436/6464] Built Mathlib.GroupTheory.PushoutI (9.4s)
✔ [6437/6465] Built Mathlib.Geometry.Manifold.IntegralCurve.UniformTime (8.2s)
✔ [6438/6466] Built Mathlib.Lean.Json (876ms)
✔ [6439/6467] Built Mathlib.MeasureTheory.Measure.Decomposition.IntegralRNDeriv (5.9s)
✔ [6440/6468] Built Mathlib.Lean.Message (1.6s)
✔ [6441/6469] Built Mathlib.Lean.LocalContext (1.8s)
✔ [6442/6470] Built Mathlib.Lean.Meta.DiscrTree (1.6s)
✔ [6443/6471] Built Mathlib.MeasureTheory.Measure.Tilted (6.1s)
✔ [6444/6471] Built Mathlib.GroupTheory.Schreier (4.4s)
✔ [6445/6472] Built Mathlib.GroupTheory.Perm.Centralizer (7.8s)
✔ [6446/6472] Built Mathlib.GroupTheory.SchurZassenhaus (4.6s)
✔ [6447/6472] Built Mathlib.LinearAlgebra.AffineSpace.ContinuousAffineEquiv (3.6s)
✔ [6448/6474] Built Mathlib.LinearAlgebra.AffineSpace.MidpointZero (3.2s)
✔ [6449/6477] Built Mathlib.LinearAlgebra.Basis.Flag (3.4s)
✔ [6450/6477] Built Mathlib.LinearAlgebra.AffineSpace.Matrix (4.4s)
✔ [6451/6480] Built Mathlib.MeasureTheory.Measure.LogLikelihoodRatio (5.2s)
✔ [6452/6480] Built Mathlib.GroupTheory.SpecificGroups.Alternating.Centralizer (4.2s)
✔ [6453/6481] Built Mathlib.GroupTheory.SpecificGroups.ZGroup (6.0s)
✔ [6454/6481] Built Mathlib.LinearAlgebra.Alternating.DomCoprod (8.8s)
✔ [6455/6482] Built Mathlib.LinearAlgebra.QuadraticForm.QuadraticModuleCat (5.3s)
✔ [6456/6482] Built Mathlib.LinearAlgebra.TensorProduct.Opposite (6.2s)
✔ [6457/6483] Built Mathlib.GroupTheory.GroupAction.SubMulAction.OfFixingSubgroup (22s)
✔ [6458/6487] Built Mathlib.LinearAlgebra.CliffordAlgebra.Star (4.4s)
✔ [6459/6488] Built Mathlib.LinearAlgebra.BilinearForm.TensorProduct (10s)
✔ [6460/6489] Built Mathlib.InformationTheory.KullbackLeibler.KLFun (5.0s)
✔ [6461/6490] Built Mathlib.GroupTheory.SpecificGroups.Alternating.KleinFour (3.5s)
✔ [6462/6491] Built Mathlib.LinearAlgebra.CliffordAlgebra.CategoryTheory (3.0s)
✔ [6463/6491] Built Mathlib.Geometry.Manifold.VectorBundle.Hom (32s)
✔ [6464/6492] Built Mathlib.LinearAlgebra.QuadraticForm.Prod (7.5s)
✔ [6465/6492] Built Mathlib.LinearAlgebra.Dimension.Torsion.Basic (4.2s)
