=== COLD CERT START 20260211T215731Z ===
pwd: /Users/dcharb/Documents/Kimi_Agent_UFRF, Fel Polynomials, Moonshine
✔ [7269/7284] Built Mathlib.RingTheory.PowerSeries.Derivative (3.5s)
✔ [7270/7285] Built Mathlib.RingTheory.PowerSeries.Evaluation (3.7s)
✔ [7271/7285] Built Mathlib.RingTheory.Presentation (2.8s)
✔ [7272/7285] Built Mathlib.RingTheory.PowerSeries.Ideal (4.2s)
✔ [7273/7287] Built Mathlib.RingTheory.Regular.Category (2.9s)
✔ [7274/7290] Built Mathlib.RingTheory.Regular.Flat (3.4s)
✔ [7275/7291] Built Mathlib.RingTheory.RingHom.Bijective (2.9s)
✔ [7276/7293] Built Mathlib.RingTheory.PowerSeries.Restricted (5.9s)
✔ [7277/7293] Built Mathlib.RingTheory.RingInvo (1.8s)
✔ [7278/7295] Built Mathlib.RingTheory.RingHom.OpenImmersion (3.2s)
✔ [7279/7296] Built Mathlib.RingTheory.SimpleRing.Congr (2.2s)
✔ [7280/7297] Built Mathlib.RingTheory.SimpleRing.Matrix (2.3s)
✔ [7281/7299] Built Mathlib.RingTheory.PowerSeries.Substitution (3.9s)
✔ [7282/7299] Built Mathlib.RingTheory.Regular.Depth (5.9s)
✔ [7283/7300] Built Mathlib.RingTheory.SimpleRing.Field (2.4s)
✔ [7284/7301] Built Mathlib.RingTheory.SimpleModule.Rank (2.6s)
✔ [7285/7301] Built Mathlib.RingTheory.Smooth.Locus (6.5s)
✔ [7286/7303] Built Mathlib.RingTheory.PowerSeries.WeierstrassPreparation (8.3s)
✔ [7287/7303] Built Mathlib.RingTheory.Smooth.Local (3.7s)
✔ [7288/7303] Built Mathlib.RingTheory.Spectrum.Maximal.Topology (2.0s)
✔ [7289/7304] Built Mathlib.RingTheory.Spectrum.Prime.IsOpenComapC (2.9s)
✔ [7290/7305] Built Mathlib.RingTheory.SimpleRing.Principal (2.1s)
✔ [7291/7306] Built Mathlib.RingTheory.TensorProduct.IsBaseChangeFree (3.2s)
✔ [7292/7308] Built Mathlib.RingTheory.TwoSidedIdeal.BigOperators (2.1s)
✔ [7293/7308] Built Mathlib.RingTheory.TwoSidedIdeal.Instances (1.9s)
✔ [7294/7310] Built Mathlib.RingTheory.SimpleModule.Isotypic (8.2s)
✔ [7295/7310] Built Mathlib.RingTheory.UniqueFactorizationDomain.Finsupp (2.1s)
✔ [7296/7311] Built Mathlib.RingTheory.RingHom.Smooth (3.2s)
✔ [7297/7312] Built Mathlib.RingTheory.TensorProduct.DirectLimitFG (6.1s)
✔ [7298/7313] Built Mathlib.RingTheory.TensorProduct.IsBaseChangeHom (5.7s)
✔ [7299/7313] Built Mathlib.RingTheory.Valuation.Minpoly (2.7s)
✔ [7300/7314] Built Mathlib.RingTheory.Valuation.Integral (2.9s)
✔ [7301/7314] Built Mathlib.RingTheory.TensorProduct.MonoidAlgebra (5.3s)
✔ [7302/7318] Built Mathlib.RingTheory.Valuation.Quotient (2.3s)
✔ [7303/7328] Built Mathlib.RingTheory.Spectrum.Prime.Homeomorph (8.6s)
✔ [7304/7337] Built Mathlib.RingTheory.RingHom.Etale (2.8s)
✔ [7305/7338] Built Mathlib.RingTheory.Valuation.AlgebraInstances (6.2s)
✔ [7306/7339] Built Mathlib.RingTheory.Valuation.ValuativeRel (2.5s)
✔ [7307/7339] Built Mathlib.RingTheory.Valuation.IntegrallyClosed (2.6s)
✔ [7308/7343] Built Mathlib.RingTheory.Valuation.ValuativeRel.Trivial (2.9s)
✔ [7309/7346] Built Mathlib.RingTheory.Valuation.RamificationGroup (3.2s)
✔ [7310/7349] Built Mathlib.RingTheory.Valuation.Extension (6.3s)
✔ [7311/7350] Built Mathlib.RingTheory.WittVector.WittPolynomial (3.1s)
✔ [7312/7353] Built Mathlib.RingTheory.ZMod.Torsion (3.1s)
✔ [7313/7356] Built Mathlib.RingTheory.SimpleModule.WedderburnArtin (7.1s)
✔ [7314/7356] Built Mathlib.SetTheory.Cardinal.NatCount (2.2s)
✔ [7315/7356] Built Mathlib.SetTheory.Cardinal.UnivLE (2.0s)
✔ [7316/7357] Built Mathlib.SetTheory.Descriptive.Tree (2.5s)
✔ [7317/7357] Built Mathlib.SetTheory.PGame.Basic (3.1s)
✔ [7318/7360] Built Mathlib.RingTheory.Valuation.ValExtension (2.8s)
✔ [7319/7360] Built Mathlib.RingTheory.ZMod.UnitsCyclic (5.0s)
✔ [7320/7361] Built Mathlib.SetTheory.Ordinal.CantorNormalForm (2.5s)
✔ [7321/7365] Built Mathlib.SetTheory.Ordinal.FixedPointApproximants (2.3s)
✔ [7322/7370] Built Mathlib.RingTheory.SimpleModule.IsAlgClosed (3.3s)
✔ [7323/7370] Built Mathlib.RingTheory.WittVector.StructurePolynomial (4.7s)
✔ [7324/7372] Built Mathlib.SetTheory.Lists (3.9s)
✔ [7325/7376] Built Mathlib.Std.Data.HashMap (799ms)
✔ [7326/7377] Built Mathlib.SetTheory.Nimber.Basic (5.3s)
✔ [7327/7378] Built Mathlib.SetTheory.PGame.Order (3.2s)
✔ [7328/7378] Built Mathlib.Tactic.CC.Lemmas (840ms)
✔ [7329/7379] Built Mathlib.SetTheory.ZFC.PSet (2.5s)
✔ [7330/7379] Built Mathlib.Tactic.Relation.Symm (938ms)
✔ [7331/7381] Built Mathlib.SetTheory.Ordinal.NaturalOps (8.4s)
✔ [7332/7381] Built Mathlib.SetTheory.Ordinal.Veblen (4.4s)
✔ [7333/7381] Built Mathlib.Tactic.Cases (1.3s)
✔ [7334/7382] Built Mathlib.Tactic.CancelDenoms (2.0s)
✔ [7335/7383] Built Mathlib.Topology.Order.IsNormal (5.4s)
✔ [7336/7384] Built Mathlib.RingTheory.WittVector.Defs (3.6s)
✔ [7337/7384] Built Mathlib.SetTheory.Ordinal.Notation (6.4s)
✔ [7338/7384] Built Mathlib.Tactic.Clean (1.1s)
✔ [7339/7384] Built Mathlib.Tactic.Change (1.2s)
✔ [7340/7387] Built Mathlib.Tactic.CC.Datatypes (4.6s)
✔ [7341/7387] Built Mathlib.Tactic.Explode.Datatypes (870ms)
✔ [7342/7388] Built Mathlib.Tactic.Eval (1.5s)
✔ [7343/7389] Built Mathlib.SetTheory.Ordinal.Topology (2.7s)
✔ [7344/7389] Built Mathlib.Tactic.DeriveCountable (3.0s)
✔ [7345/7392] Built Mathlib.Tactic.Explode.Pretty (785ms)
✔ [7346/7393] Built Mathlib.SetTheory.ZFC.Basic (4.1s)
✔ [7347/7393] Built Mathlib.Tactic.FindSyntax (996ms)
✔ [7348/7393] Built Mathlib.Tactic.DeriveEncodable (3.9s)
✔ [7349/7394] Built Mathlib.Tactic.DeriveTraversable (3.4s)
✔ [7350/7394] Built Mathlib.Tactic.ExtractLets (1.2s)
✔ [7351/7395] Built Mathlib.Tactic.GeneralizeProofs (902ms)
✔ [7352/7396] Built Mathlib.Tactic.Explode (1.4s)
✔ [7353/7398] Built Mathlib.SetTheory.PGame.Algebra (6.0s)
✔ [7354/7398] Built Mathlib.Tactic.Have (1.3s)
✔ [7355/7398] Built Mathlib.SetTheory.Nimber.Field (8.1s)
✔ [7356/7399] Built Mathlib.RingTheory.WittVector.Basic (5.2s)
✔ [7357/7400] Built Mathlib.SetTheory.ZFC.Ordinal (2.1s)
✔ [7358/7400] Built Mathlib.SetTheory.ZFC.Rank (2.5s)
✔ [7359/7401] Built Mathlib.Tactic.FunProp.Differentiable (3.4s)
✔ [7360/7401] Built Mathlib.Tactic.LiftLets (1.4s)
✔ [7361/7401] Built Mathlib.Tactic.Linter.CommandRanges (758ms)
✔ [7362/7402] Built Mathlib.Tactic.CC.MkProof (4.8s)
✔ [7363/7402] Built Mathlib.Tactic.Linarith.Oracle.FourierMotzkin (2.3s)
✔ [7364/7403] Built Mathlib.Tactic.ITauto (3.1s)
✔ [7365/7403] Built Mathlib.Tactic.Linter.FindDeprecations (1.5s)
✔ [7366/7404] Built Mathlib.Tactic.LinearCombination' (2.0s)
✔ [7367/7405] Built Mathlib.Tactic.Linter.TextBased (1.8s)
✔ [7368/7406] Built Mathlib.Tactic.Linter.ValidatePRTitle (1.4s)
✔ [7369/7407] Built Mathlib.SetTheory.ZFC.Class (2.5s)
✔ [7370/7408] Built Mathlib.RingTheory.WittVector.Teichmuller (3.2s)
✔ [7371/7409] Built Mathlib.Tactic.FunProp.ContDiff (3.0s)
✔ [7372/7409] Built Mathlib.Tactic.ModCases (2.4s)
✔ [7373/7410] Built Mathlib.Tactic.NormNum.IsCoprime (2.3s)
✔ [7374/7411] Built Mathlib.Tactic.NormNum.ModEq (2.1s)
✔ [7375/7412] Built Mathlib.SetTheory.ZFC.VonNeumann (2.4s)
✔ [7376/7413] Built Mathlib.RingTheory.WittVector.IsPoly (6.1s)
✔ [7377/7414] Built Mathlib.Tactic.NormNum.NatFactorial (2.5s)
✔ [7378/7414] Built Mathlib.Tactic.NormNum.BigOperators (4.7s)
✔ [7379/7414] Built Mathlib.Tactic.NormNum.Irrational (4.9s)
✔ [7380/7414] Built Mathlib.Tactic.NormNum.NatSqrt (2.5s)
✔ [7381/7414] Built Mathlib.Tactic.NormNum.NatLog (2.7s)
✔ [7382/7415] Built Mathlib.Tactic.NormNum.LegendreSymbol (5.4s)
✔ [7383/7416] Built Mathlib.Tactic.NormNum.Parity (2.2s)
✔ [7384/7417] Built Mathlib.Tactic.CC.Addition (7.4s)
✔ [7385/7417] Built Mathlib.Tactic.NormNum.Ordinal (3.1s)
✔ [7386/7418] Built Mathlib.Tactic.NormNum.PowMod (1.0s)
✔ [7387/7418] Built Mathlib.Tactic.Polyrith (913ms)
✔ [7388/7421] Built Mathlib.RingTheory.WittVector.Verschiebung (2.9s)
✔ [7389/7422] Built Mathlib.RingTheory.WittVector.MulP (3.2s)
✔ [7390/7423] Built Mathlib.Tactic.PNatToNat (2.5s)
✔ [7391/7424] Built Mathlib.Tactic.Recall (1.1s)
✔ [7392/7425] Built Mathlib.Tactic.ReduceModChar.Ext (1.1s)
✔ [7393/7426] Built Mathlib.Tactic.CC (1.0s)
✔ [7394/7426] Built Mathlib.RingTheory.WittVector.InitTail (4.8s)
✔ [7395/7426] Built Mathlib.RingTheory.WittVector.Frobenius (4.7s)
✔ [7396/7427] Built Mathlib.Tactic.Replace (812ms)
✔ [7397/7430] Built Mathlib.Tactic.ProdAssoc (2.0s)
✔ [7398/7430] Built Mathlib.Tactic.RewriteSearch (870ms)
✔ [7401/7430] Built Mathlib.Tactic.NormNum.RealSqrt (3.6s)
✔ [7402/7436] Built Mathlib.Tactic.Simproc.Divisors (2.2s)
✔ [7405/7436] Built Mathlib.Tactic.Widget.GCongr (1.7s)
✔ [7406/7437] Built Mathlib.Tactic.Sat.FromLRAT (2.7s)
✔ [7407/7438] Built Mathlib.Tactic.Simproc.Factors (2.7s)
✔ [7408/7439] Built Mathlib.Tactic.Widget.CommDiag (2.3s)
✔ [7409/7440] Built Mathlib.Tactic.Simproc.FinsetInterval (3.7s)
✔ [7410/7444] Built Mathlib.RingTheory.WittVector.Identities (3.8s)
✔ [7411/7444] Built Mathlib.Testing.Plausible.Sampleable (1.7s)
✔ [7412/7444] Built Mathlib.Testing.Plausible.Testable (1.5s)
✔ [7413/7445] Built Mathlib.Tactic.ReduceModChar (4.3s)
✔ [7414/7446] Built Mathlib.RingTheory.WittVector.Truncated (4.7s)
✔ [7415/7446] Built Mathlib.SetTheory.Game.Basic (16s)
✔ [7416/7446] Built Mathlib.Testing.Plausible.Functions (2.9s)
✔ [7417/7446] Built Mathlib.Topology.Algebra.Algebra.Rat (1.9s)
✔ [7418/7446] Built Mathlib.Topology.Algebra.Algebra.Equiv (3.3s)
✔ [7419/7446] Built Mathlib.Topology.Algebra.ClosedSubgroup (2.5s)
✔ [7420/7447] Built Mathlib.Topology.UniformSpace.Ascoli (2.6s)
✔ [7421/7447] Built Mathlib.Topology.Algebra.Group.Units (2.3s)
✔ [7422/7448] Built Mathlib.RingTheory.WittVector.Domain (3.0s)
✔ [7423/7448] Built Mathlib.SetTheory.Game.Impartial (2.6s)
✔ [7424/7449] Built Mathlib.Topology.Algebra.Group.OpenMapping (3.5s)
✔ [7425/7450] Built Mathlib.Topology.Algebra.Group.SubmonoidClosure (2.9s)
✔ [7426/7451] Built Mathlib.SetTheory.Game.Ordinal (3.1s)
✔ [7427/7452] Built Mathlib.Tactic.Widget.StringDiagram (6.8s)
✔ [7428/7452] Built Mathlib.Topology.Algebra.InfiniteSum.ConditionalInt (3.2s)
✔ [7429/7452] Built Mathlib.RingTheory.WittVector.Compare (3.5s)
✔ [7430/7452] Built Mathlib.Topology.Algebra.Localization (2.6s)
✔ [7431/7453] Built Mathlib.Topology.Algebra.IntermediateField (3.2s)
✔ [7432/7454] Built Mathlib.RingTheory.WittVector.MulCoeff (4.7s)
✔ [7433/7455] Built Mathlib.RingTheory.WittVector.Complete (3.3s)
✔ [7434/7455] Built Mathlib.Topology.Algebra.IsOpenUnits (3.8s)
✔ [7435/7455] Built Mathlib.Topology.Algebra.Module.Compact (2.7s)
✔ [7436/7455] Built Mathlib.Topology.Algebra.Group.CompactOpen (4.4s)
✔ [7437/7457] Built Mathlib.SetTheory.Surreal.Basic (3.3s)
✔ [7438/7457] Built Mathlib.Topology.Algebra.Module.StrongDual (2.7s)
✔ [7439/7462] Built Mathlib.SetTheory.Game.Birthday (3.8s)
✔ [7440/7462] Built Mathlib.Topology.Algebra.MvPolynomial (3.1s)
✔ [7441/7462] Built Mathlib.Topology.Algebra.Nonarchimedean.TotallyDisconnected (2.9s)
✔ [7442/7462] Built Mathlib.RingTheory.WittVector.DiscreteValuationRing (3.5s)
✔ [7443/7462] Built Mathlib.Topology.Algebra.Order.ArchimedeanDiscrete (3.1s)
✔ [7444/7463] Built Mathlib.Tactic (4.4s)
✔ [7445/7463] Built Mathlib.SetTheory.Surreal.Multiplication (3.1s)
✔ [7446/7464] Built Mathlib.Topology.Algebra.PontryaginDual (3.0s)
✔ [7447/7465] Built Mathlib.RingTheory.WittVector.TeichmullerSeries (4.2s)
✔ [7448/7465] Built Mathlib.Topology.Algebra.ProperConstSMul (2.5s)
✔ [7449/7465] Built Mathlib.Topology.Maps.Proper.CompactlyGenerated (2.0s)
✔ [7450/7468] Built Mathlib.Topology.Algebra.ProperAction.Basic (3.0s)
✔ [7451/7468] Built Mathlib.Topology.Algebra.RestrictedProduct (2.5s)
✔ [7452/7468] Built Mathlib.SetTheory.Game.Nim (3.5s)
✔ [7453/7469] Built Mathlib.SetTheory.Game.Short (3.3s)
✔ [7454/7471] Built Mathlib.Topology.Algebra.Ring.Compact (3.8s)
✔ [7455/7472] Built Mathlib.Topology.Algebra.Star.Unitary (2.9s)
✔ [7456/7473] Built Mathlib.SetTheory.Surreal.Dyadic (3.0s)
✔ [7457/7473] Built Mathlib.Topology.Algebra.Valued.WithZeroMulInt (2.9s)
✔ [7458/7476] Built Mathlib.Topology.Algebra.ProperAction.AddTorsor (2.3s)
✔ [7459/7478] Built Mathlib.Topology.Baire.BaireMeasurable (3.1s)
✔ [7460/7485] Built Mathlib.Topology.Algebra.ProperAction.ProperlyDiscontinuous (3.4s)
✔ [7461/7486] Built Mathlib.Topology.Category.Born (2.1s)
✔ [7462/7487] Built Mathlib.SetTheory.Game.State (2.5s)
✔ [7463/7487] Built Mathlib.Topology.Category.TopCat.Sphere (3.0s)
✔ [7464/7488] Built Mathlib.RingTheory.WittVector.FrobeniusFractionField (6.1s)
✔ [7465/7488] Built Mathlib.Topology.Category.CompHaus.Frm (2.7s)
✔ [7466/7488] Built Mathlib.Topology.Compactness.DeltaGeneratedSpace (3.1s)
✔ [7467/7489] Built Mathlib.Topology.Category.Compactum (3.6s)
✔ [7468/7489] Built Mathlib.Topology.Category.TopCat.EffectiveEpi (2.3s)
✔ [7469/7490] Built Mathlib.Topology.Category.Profinite.Product (3.5s)
✔ [7470/7490] Built Mathlib.Topology.Category.Profinite.Projective (3.0s)
✔ [7471/7491] Built Mathlib.Topology.Category.Stonean.Adjunctions (2.9s)
✔ [7472/7491] Built Mathlib.SetTheory.Game.Domineering (2.1s)
✔ [7473/7492] Built Mathlib.Topology.Category.UniformSpace (2.9s)
✔ [7474/7493] Built Mathlib.Topology.CWComplex.Abstract.Basic (3.5s)
✔ [7475/7494] Built Mathlib.Topology.Compactification.OnePoint (1.8s)
✔ [7476/7495] Built Mathlib.Topology.Category.Locale (2.4s)
✔ [7477/7496] Built Mathlib.Topology.Category.DeltaGenerated (2.9s)
✔ [7478/7497] Built Mathlib.Topology.Compactification.OnePointEquiv (2.8s)
✔ [7479/7498] Built Mathlib.Topology.Compactness.Exterior (2.3s)
✔ [7480/7499] Built Mathlib.Topology.CWComplex.Classical.Basic (9.2s)
✔ [7481/7499] Built Mathlib.Topology.Compactness.PseudometrizableLindelof (2.4s)
✔ [7482/7500] Built Mathlib.Topology.Compactness.HilbertCubeEmbedding (2.7s)
✔ [7483/7502] Built Mathlib.Topology.Compactification.OnePoint.Sphere (4.2s)
✔ [7484/7502] Built Mathlib.Topology.Connected.PathComponentOne (2.5s)
✔ [7485/7503] Built Mathlib.Topology.Connected.Separation (2.0s)
✔ [7486/7504] Built Mathlib.Topology.Category.Profinite.Nobeling.Basic (5.2s)
✔ [7487/7505] Built Mathlib.Topology.ContinuousMap.Bounded.ArzelaAscoli (2.8s)
✔ [7488/7505] Built Mathlib.Topology.ContinuousMap.LocallyConstant (2.6s)
✔ [7489/7505] Built Mathlib.Topology.ContinuousMap.BoundedCompactlySupported (3.1s)
✔ [7490/7505] Built Mathlib.Topology.ContinuousMap.Interval (3.1s)
✔ [7491/7506] Built Mathlib.Topology.ContinuousMap.SecondCountableSpace (2.4s)
✔ [7492/7507] Built Mathlib.Topology.ContinuousMap.LocallyConvex (2.7s)
✔ [7493/7508] Built Mathlib.Topology.CWComplex.Classical.Finite (3.4s)
✔ [7494/7508] Built Mathlib.Topology.ContinuousMap.Sigma (2.2s)
✔ [7495/7509] Built Mathlib.Topology.ContinuousMap.T0Sierpinski (2.0s)
✔ [7496/7510] Built Mathlib.Topology.Convenient.GeneratedBy (2.7s)
✔ [7497/7511] Built Mathlib.Topology.DerivedSet (2.3s)
✔ [7498/7513] Built Mathlib.Topology.Category.Profinite.Nobeling.ZeroLimit (3.3s)
✔ [7499/7513] Built Mathlib.Topology.Exterior (2.3s)
✔ [7500/7513] Built Mathlib.RingTheory.WittVector.Isocrystal (10s)
✔ [7501/7516] Built Mathlib.Topology.Category.Profinite.Nobeling.Span (4.2s)
✔ [7502/7516] Built Mathlib.Topology.Filter (2.3s)
✔ [7503/7518] Built Mathlib.Topology.CWComplex.Classical.Subcomplex (3.8s)
✔ [7504/7519] Built Mathlib.Topology.Covering (4.4s)
✔ [7505/7520] Built Mathlib.Topology.GDelta.UniformSpace (2.6s)
✔ [7506/7520] Built Mathlib.Topology.Hom.Open (2.3s)
✔ [7507/7521] Built Mathlib.Topology.Germ (2.5s)
✔ [7508/7522] Built Mathlib.Topology.Homotopy.Affine (2.6s)
✔ [7509/7523] Built Mathlib.Topology.Homotopy.LocallyContractible (2.4s)
✔ [7510/7524] Built Mathlib.Topology.Homotopy.HSpaces (3.4s)
✔ [7511/7526] Built Mathlib.Topology.Category.Profinite.Nobeling.Successor (7.9s)
✔ [7512/7526] Built Mathlib.Topology.EMetricSpace.PairReduction (7.4s)
✔ [7513/7526] Built Mathlib.Topology.Instances.PNat (2.5s)
✔ [7514/7526] Built Mathlib.Topology.Instances.Shrink (1.9s)
✔ [7515/7529] Built Mathlib.Topology.Instances.RatLemmas (2.9s)
✔ [7516/7529] Built Mathlib.Topology.Instances.ZMod (1.9s)
✔ [7517/7532] Built Mathlib.Topology.Homotopy.Lifting (4.7s)
✔ [7518/7533] Built Mathlib.Topology.Maps.Proper.UniversallyClosed (2.1s)
✔ [7519/7535] Built Mathlib.Topology.IsClosedRestrict (2.6s)
✔ [7520/7536] Built Mathlib.Topology.List (2.6s)
✔ [7521/7537] Built Mathlib.Topology.Instances.CantorSet (5.0s)
✔ [7522/7538] Built Mathlib.Topology.UniformSpace.Closeds (2.7s)
✔ [7523/7538] Built Mathlib.Topology.Category.Profinite.Nobeling.Induction (3.5s)
✔ [7524/7539] Built Mathlib.Topology.MetricSpace.BundledFun (3.5s)
✔ [7525/7539] Built Mathlib.Topology.MetricSpace.Cover (3.1s)
✔ [7526/7540] Built Mathlib.Topology.MetricSpace.Infsep (2.8s)
✔ [7527/7540] Built Mathlib.Topology.MetricSpace.Kuratowski (3.5s)
✔ [7528/7542] Built Mathlib.Topology.MetricSpace.HolderNorm (3.9s)
✔ [7529/7542] Built Mathlib.Topology.MetricSpace.ShrinkingLemma (2.0s)
✔ [7530/7542] Built Mathlib.Topology.MetricSpace.GromovHausdorffRealized (4.6s)
✔ [7531/7546] Built Mathlib.Topology.MetricSpace.HausdorffAlexandroff (3.5s)
✔ [7532/7550] Built Mathlib.Topology.MetricSpace.Similarity (3.0s)
✔ [7533/7551] Built Mathlib.Topology.MetricSpace.HausdorffDimension (5.3s)
✔ [7534/7552] Built Mathlib.Topology.MetricSpace.Ultra.Pi (2.1s)
✔ [7535/7553] Built Mathlib.Topology.MetricSpace.Closeds (4.5s)
✔ [7536/7556] Built Mathlib.Topology.Category.Profinite.Nobeling (2.7s)
✔ [7537/7557] Built Mathlib.Topology.MetricSpace.Ultra.TotallySeparated (2.1s)
✔ [7538/7559] Built Mathlib.Topology.Metrizable.ContinuousMap (2.1s)
✔ [7539/7559] Built Mathlib.Topology.NatEmbedding (2.0s)
✔ [7540/7560] Built Mathlib.Topology.Order.LowerUpperTopology (2.8s)
✔ [7541/7561] Built Mathlib.Topology.Order.Filter (2.4s)
✔ [7542/7561] Built Mathlib.Topology.Order.Hom.Basic (2.5s)
✔ [7543/7561] Built Mathlib.Topology.Homotopy.HomotopyGroup (13s)
✔ [7544/7562] Built Mathlib.Topology.Partial (2.1s)
✔ [7545/7562] Built Mathlib.Topology.Order.Priestley (2.2s)
✔ [7546/7563] Built Mathlib.Topology.Order.PartialSups (2.3s)
✔ [7547/7564] Built Mathlib.Topology.Order.Category.FrameAdjunction (4.1s)
✔ [7548/7566] Built Mathlib.Topology.Order.NhdsSet (2.8s)
✔ [7549/7567] Built Mathlib.Topology.PartialHomeomorph (2.1s)
✔ [7550/7568] Built Mathlib.Topology.PreorderRestrict (2.2s)
✔ [7551/7570] Built Mathlib.Topology.Separation.AlexandrovDiscrete (2.3s)
✔ [7552/7572] Built Mathlib.Topology.Order.UpperLowerSetTopology (2.8s)
✔ [7553/7572] Built Mathlib.Topology.Order.HullKernel (3.0s)
✔ [7554/7573] Built Mathlib.Topology.Separation.DisjointCover (2.6s)
✔ [7555/7573] Built Mathlib.Topology.Order.Hom.Esakia (2.0s)
✔ [7556/7573] Built Mathlib.Topology.Separation.Lemmas (3.0s)
✔ [7557/7573] Built Mathlib.Topology.Separation.NotNormal (3.0s)
✔ [7558/7573] Built Mathlib.Topology.Sets.Order (2.1s)
✔ [7559/7574] Built Mathlib.Topology.Sheaves.LocallySurjective (2.4s)
✔ [7560/7575] Built Mathlib.Topology.Sheaves.MayerVietoris (2.8s)
✔ [7561/7577] Built Mathlib.Topology.Separation.LinearUpperLowerSetTopology (2.2s)
✔ [7562/7578] Built Mathlib.Topology.Sheaves.Over (3.0s)
✔ [7563/7579] Built Mathlib.Topology.Specialization (2.2s)
✔ [7564/7580] Built Mathlib.Topology.Order.ScottTopology (2.5s)
✔ [7565/7580] Built Mathlib.Topology.Sheaves.PUnit (2.2s)
✔ [7566/7580] Built Mathlib.Topology.Sheaves.Alexandrov (3.6s)
✔ [7567/7581] Built Mathlib.Topology.MetricSpace.GromovHausdorff (9.2s)
✔ [7568/7581] Built Mathlib.Topology.StoneCech (2.0s)
✔ [7569/7583] Built Mathlib.Topology.Sheaves.Sheafify (2.5s)
✔ [7570/7583] Built Mathlib.Topology.UniformSpace.AbsoluteValue (2.3s)
✔ [7571/7583] Built Mathlib.Topology.Order.Category.AlexDisc (2.5s)
✔ [7572/7583] Built Mathlib.Topology.UniformSpace.Dini (2.8s)
✔ [7573/7587] Built Mathlib.Topology.Order.LawsonTopology (2.7s)
✔ [7574/7588] Built Mathlib.Topology.OmegaCompletePartialOrder (2.9s)
✔ [7575/7589] Built Mathlib.Util.AssertNoSorry (662ms)
✔ [7576/7589] Built Mathlib.Topology.UniformSpace.CompareReals (2.5s)
✔ [7577/7591] Built Mathlib.Topology.UniformSpace.Path (2.6s)
✔ [7578/7592] Built Mathlib.Util.FormatTable (800ms)
✔ [7579/7593] Built Mathlib.Topology.UniformSpace.ProdApproximation (2.5s)
✔ [7581/7735] Built Mathlib.Topology.UniformSpace.Ultra.Basic (1.0s)
✔ [7582/7735] Built Mathlib.Util.Export (1.5s)
✔ [7583/7735] Built Mathlib.Util.GetAllModules (724ms)
✔ [7584/7735] Built Mathlib.Util.ParseCommand (683ms)
✔ [7585/7735] Built Mathlib.Util.LongNames (776ms)
✔ [7586/7735] Built Mathlib.Topology.Sets.CompactOpenCovered (10s)
✔ [7587/7735] Built Mathlib.Util.SleepHeartbeats (763ms)
✔ [7588/7735] Built Mathlib.Util.Simp (1.3s)
✔ [7589/7735] Built Mathlib.Topology.UniformSpace.OfCompactT2 (5.3s)
✔ [7590/7735] Built Mathlib.Topology.Sheaves.SheafCondition.EqualizerProducts (7.4s)
✔ [7591/7735] Built Mathlib.Topology.Sheaves.Skyscraper (4.7s)
✔ [7592/7735] Built Lattice_Distance_Monotonicity_Theorem (2.7s)
